event_id,hit_second_leg,first_hit_minute,final_opposite_prob,first_leg_wins_if_unhedged,pnl_per_contract
sim_005530,False,,0.62741057454058,True,0.6
sim_005531,False,,0.7142663866850285,True,0.6
sim_005532,False,,0.6085745184889706,False,-0.4
sim_005533,False,,0.46472899467429823,False,-0.4
sim_005534,False,,0.4969996904139794,False,-0.4
sim_005535,False,,0.5898725511611193,False,-0.4
sim_005536,False,,0.6760336255405106,False,-0.4
sim_005537,False,,0.5862058583575398,True,0.6
sim_005538,True,7.25,0.5070191306273278,False,0.19499999999999995
sim_005539,False,,0.5618362466749295,True,0.6
sim_005540,False,,0.6721984795037109,True,0.6
sim_005541,False,,0.6169742289351149,True,0.6
sim_005542,False,,0.6369339133946184,True,0.6
sim_005543,False,,0.5143039661950987,True,0.6
sim_005544,False,,0.561811162540542,True,0.6
sim_005545,False,,0.6330937454882195,False,-0.4
sim_005546,False,,0.6519173009280734,True,0.6
sim_005547,False,,0.5491074676063942,False,-0.4
sim_005548,False,,0.5095704699422171,True,0.6
sim_005549,False,,0.6505987988060278,False,-0.4
sim_005550,False,,0.6266798886962663,False,-0.4
sim_005551,False,,0.5238938826030601,True,0.6
sim_005552,False,,0.5106385577917444,True,0.6
sim_005553,False,,0.49876307698470507,True,0.6
sim_005554,True,10.5,0.5791067665494385,False,0.19499999999999995
sim_005555,False,,0.5602898727874499,False,-0.4
sim_005556,False,,0.6331048818300442,True,0.6
sim_005557,False,,0.5559259113972534,True,0.6
sim_005558,False,,0.6538829737359289,False,-0.4
sim_005559,False,,0.696240894822079,False,-0.4
sim_005560,False,,0.5362130817381429,True,0.6
sim_005561,False,,0.6070852776499275,False,-0.4
sim_005562,False,,0.6071722026502879,False,-0.4
sim_005563,False,,0.6757282618644991,True,0.6
sim_005564,False,,0.5541340962833392,False,-0.4
sim_005565,False,,0.7118135997872274,False,-0.4
sim_005566,False,,0.5353697182589865,False,-0.4
sim_005567,False,,0.6714853685207667,False,-0.4
sim_005568,False,,0.5671313774741246,True,0.6
sim_005569,False,,0.5227258084853834,True,0.6
sim_005570,False,,0.5559629182884223,False,-0.4
sim_005571,False,,0.6599723329637366,False,-0.4
sim_005572,False,,0.6813361505437543,False,-0.4
sim_005573,False,,0.4736869417267601,False,-0.4
sim_005574,False,,0.47707965404068414,True,0.6
sim_005575,False,,0.5931460347741034,True,0.6
sim_005576,False,,0.5808473097073946,True,0.6
sim_005577,False,,0.5183051040896589,True,0.6
sim_005578,False,,0.69097869982075,False,-0.4
sim_005579,False,,0.5925493625360722,True,0.6
sim_005580,False,,0.5651120245712463,False,-0.4
sim_005581,False,,0.6253339875710413,True,0.6
sim_005582,False,,0.6737721106022999,True,0.6
sim_005583,False,,0.57784358879183,False,-0.4
sim_005584,False,,0.6801198299734947,False,-0.4
sim_005585,False,,0.7317125742607297,True,0.6
sim_005586,True,23.75,0.4417811288118987,True,0.19499999999999995
sim_005587,False,,0.5122843164138878,True,0.6
sim_005588,False,,0.6809102373559568,True,0.6
sim_005589,False,,0.6475781456240848,False,-0.4
sim_005590,True,24.5,0.4720643849279848,False,0.19499999999999995
sim_005591,False,,0.6022446793767391,False,-0.4
sim_005592,False,,0.6469590624946462,False,-0.4
sim_005593,False,,0.513408329697161,False,-0.4
sim_005594,False,,0.5721502005239892,False,-0.4
sim_005595,False,,0.6821972396210355,True,0.6
sim_005596,False,,0.5842071259271646,True,0.6
sim_005597,False,,0.619487495010973,True,0.6
sim_005598,False,,0.6926405874318777,False,-0.4
sim_005599,False,,0.6696595173103604,False,-0.4
sim_005600,False,,0.5864538515236599,True,0.6
sim_005601,False,,0.6495000180636944,True,0.6
sim_005602,False,,0.7022069790384414,False,-0.4
sim_005603,False,,0.6815043763234325,True,0.6
sim_005604,True,3.25,0.5012304391040027,False,0.19499999999999995
sim_005605,False,,0.6207299528953334,False,-0.4
sim_005606,True,8.0,0.5432034156628294,True,0.19499999999999995
sim_005607,False,,0.5809611001340497,True,0.6
sim_005608,False,,0.6662703537699992,True,0.6
sim_005609,False,,0.6788905674314647,False,-0.4
sim_005610,False,,0.6032335772596941,True,0.6
sim_005611,False,,0.5930158641741264,False,-0.4
sim_005612,False,,0.6256924607062464,False,-0.4
sim_005613,False,,0.521217006428836,True,0.6
sim_005614,False,,0.6272511387911409,False,-0.4
sim_005615,False,,0.5780220099717657,False,-0.4
sim_005616,False,,0.640551776004744,True,0.6
sim_005617,False,,0.5509549638663904,False,-0.4
sim_005618,False,,0.645260315271937,True,0.6
sim_005619,False,,0.5160086291849987,True,0.6
sim_005620,False,,0.7274849771599453,False,-0.4
sim_005621,False,,0.6448148463002525,False,-0.4
sim_005622,False,,0.599564241349072,True,0.6
sim_005623,False,,0.5625093681827729,False,-0.4
sim_005624,False,,0.5694109992910584,True,0.6
sim_005625,False,,0.7073892804427908,False,-0.4
sim_005626,True,25.5,0.45104315460284367,True,0.19499999999999995
sim_005627,False,,0.532912374896694,True,0.6
sim_005628,False,,0.681618185694581,False,-0.4
sim_005629,False,,0.551499965402459,False,-0.4
sim_005630,False,,0.5542703367822785,True,0.6
sim_005631,True,16.25,0.4986624530987248,False,0.19499999999999995
sim_005632,False,,0.5622829743703261,False,-0.4
sim_005633,False,,0.5898023996675409,False,-0.4
sim_005634,True,7.5,0.3213085417687153,False,0.19499999999999995
sim_005635,False,,0.6680714436914496,False,-0.4
sim_005636,False,,0.6816281485347986,True,0.6
sim_005637,False,,0.5189089735903536,True,0.6
sim_005638,False,,0.47617359224265426,False,-0.4
sim_005639,False,,0.5893326031895384,True,0.6
sim_005640,False,,0.7628114428051674,False,-0.4
sim_005641,False,,0.5943773698887534,True,0.6
sim_005642,False,,0.7431569402732288,False,-0.4
sim_005643,False,,0.5563895732598625,True,0.6
sim_005644,False,,0.6147180588400541,True,0.6
sim_005645,False,,0.47597492843015654,True,0.6
sim_005646,False,,0.6616332848887084,False,-0.4
sim_005647,False,,0.5658907008325565,False,-0.4
sim_005648,False,,0.5084700899160797,False,-0.4
sim_005649,False,,0.5292155118830338,False,-0.4
sim_005650,False,,0.6049234790926349,False,-0.4
sim_005651,False,,0.6075597776318652,True,0.6
sim_005652,False,,0.5336073593124057,False,-0.4
sim_005653,False,,0.5672542124832296,True,0.6
sim_005654,False,,0.7105743871914402,False,-0.4
sim_005655,False,,0.6391076859405692,True,0.6
sim_005656,False,,0.5865274536479794,True,0.6
sim_005657,False,,0.6365987549794144,False,-0.4
sim_005658,False,,0.5511779920320693,False,-0.4
sim_005659,False,,0.5933075745602907,False,-0.4
sim_005660,False,,0.6728503514075399,False,-0.4
sim_005661,False,,0.6224244132259997,True,0.6
sim_005662,False,,0.6564654182432229,True,0.6
sim_005663,False,,0.6650238450337015,False,-0.4
sim_005664,False,,0.45996045675822833,True,0.6
sim_005665,False,,0.6180455029027127,True,0.6
sim_005666,False,,0.6095532348989594,False,-0.4
sim_005667,False,,0.5797200833696056,False,-0.4
sim_005668,False,,0.5744526708614236,False,-0.4
sim_005669,False,,0.658808574139346,True,0.6
sim_005670,False,,0.6124180517201381,False,-0.4
sim_005671,False,,0.6821107012406334,False,-0.4
sim_005672,False,,0.6508784191207783,False,-0.4
sim_005673,False,,0.5029486188889011,False,-0.4
sim_005674,False,,0.6161237769463427,False,-0.4
sim_005675,False,,0.5914045658046774,False,-0.4
sim_005676,False,,0.5622374124157505,False,-0.4
sim_005677,False,,0.6652506492929273,True,0.6
sim_005678,False,,0.5941491022471618,True,0.6
sim_005679,False,,0.5715920189626992,True,0.6
sim_005680,False,,0.6026804629644407,False,-0.4
sim_005681,False,,0.665856781720004,True,0.6
sim_005682,False,,0.654650076620678,False,-0.4
sim_005683,False,,0.7013780334698445,False,-0.4
sim_005684,False,,0.6239593126805406,True,0.6
sim_005685,False,,0.6869130448517743,True,0.6
sim_005686,False,,0.6069413169160544,False,-0.4
sim_005687,False,,0.721838706736244,True,0.6
sim_005688,False,,0.6265883097157259,False,-0.4
sim_005689,False,,0.7167780708223878,True,0.6
sim_005690,False,,0.6130222273642979,True,0.6
sim_005691,False,,0.7032669017439976,False,-0.4
sim_005692,False,,0.5391530586276175,True,0.6
sim_005693,False,,0.5714488786782707,False,-0.4
sim_005694,False,,0.6296253957648036,False,-0.4
sim_005695,False,,0.651812917801359,False,-0.4
sim_005696,False,,0.7075455581029371,False,-0.4
sim_005697,False,,0.51715475782745,True,0.6
sim_005698,False,,0.6359418136888944,False,-0.4
sim_005699,False,,0.7324369000276117,False,-0.4
sim_005700,False,,0.664322743302537,False,-0.4
sim_005701,False,,0.5964670951583501,False,-0.4
sim_005702,False,,0.4629278554468466,True,0.6
sim_005703,False,,0.5264517650605527,False,-0.4
sim_005704,False,,0.5026850736573987,True,0.6
sim_005705,False,,0.5346350923239719,True,0.6
sim_005706,True,32.75,0.37642582456045076,True,0.19499999999999995
sim_005707,False,,0.7037337702273418,True,0.6
sim_005708,False,,0.4520857692611281,False,-0.4
sim_005709,False,,0.5284449410963247,True,0.6
sim_005710,False,,0.6211856733776643,False,-0.4
sim_005711,False,,0.6380622407139401,False,-0.4
sim_005712,False,,0.641944015461393,True,0.6
sim_005713,False,,0.5394918015432952,True,0.6
sim_005714,True,34.5,0.39825991183656895,True,0.19499999999999995
sim_005715,False,,0.6822755563946483,False,-0.4
sim_005716,False,,0.6555049924774742,False,-0.4
sim_005717,False,,0.6166162377389109,True,0.6
sim_005718,False,,0.6783946243681239,True,0.6
sim_005719,False,,0.5803794085078339,True,0.6
sim_005720,False,,0.5543422928776318,True,0.6
sim_005721,False,,0.6621676666077781,False,-0.4
sim_005722,True,31.5,0.3621247180671362,False,0.19499999999999995
sim_005723,True,19.25,0.43833131402498215,True,0.19499999999999995
sim_005724,False,,0.4805756311089087,True,0.6
sim_005725,False,,0.4318330661658802,False,-0.4
sim_005726,False,,0.6415112410252305,True,0.6
sim_005727,False,,0.5789487773307435,True,0.6
sim_005728,False,,0.7395307317217868,False,-0.4
sim_005729,False,,0.6912890091857672,False,-0.4
sim_005730,False,,0.564116165859908,False,-0.4
sim_005731,False,,0.5819080434723569,False,-0.4
sim_005732,False,,0.5813440621549972,False,-0.4
sim_005733,False,,0.6136822081794459,True,0.6
sim_005734,False,,0.5621738362319829,False,-0.4
sim_005735,False,,0.6392950134190575,False,-0.4
sim_005736,False,,0.5603217550178959,True,0.6
sim_005737,False,,0.576830331439481,True,0.6
sim_005738,False,,0.503507822292002,True,0.6
sim_005739,False,,0.47122346725324193,False,-0.4
sim_005740,False,,0.5870530384775702,False,-0.4
sim_005741,False,,0.6065757799003979,True,0.6
sim_005742,False,,0.6117972757748916,False,-0.4
sim_005743,False,,0.5247138475840422,True,0.6
sim_005744,False,,0.7306340152906876,False,-0.4
sim_005745,False,,0.7222968755920072,True,0.6
sim_005746,False,,0.6855756618589459,False,-0.4
sim_005747,False,,0.6896425615257434,False,-0.4
sim_005748,False,,0.524400079800666,False,-0.4
sim_005749,False,,0.5699371973226787,False,-0.4
sim_005750,False,,0.4648506805506671,False,-0.4
sim_005751,False,,0.5016157703154764,False,-0.4
sim_005752,False,,0.6539683461016301,False,-0.4
sim_005753,False,,0.5333374783745033,True,0.6
sim_005754,False,,0.6056265297401204,True,0.6
sim_005755,False,,0.6424681490015138,True,0.6
sim_005756,False,,0.6225376816522489,False,-0.4
sim_005757,False,,0.6096691701327275,False,-0.4
sim_005758,False,,0.5682158327706276,False,-0.4
sim_005759,False,,0.5740171820078105,False,-0.4
sim_005760,False,,0.5788030178657252,False,-0.4
sim_005761,False,,0.7194280457646521,False,-0.4
sim_005762,False,,0.5841677519753407,False,-0.4
sim_005763,False,,0.5625576916937808,False,-0.4
sim_005764,False,,0.6144809525163206,False,-0.4
sim_005765,False,,0.6633587664259711,False,-0.4
sim_005766,False,,0.5649267283061744,False,-0.4
sim_005767,False,,0.6588369778594003,False,-0.4
sim_005768,False,,0.5758645608733782,True,0.6
sim_005769,False,,0.7452353318423557,False,-0.4
sim_005770,False,,0.4818531078394308,True,0.6
sim_005771,False,,0.6140361291719751,False,-0.4
sim_005772,False,,0.6491096661906909,False,-0.4
sim_005773,False,,0.48677745583654614,True,0.6
sim_005774,False,,0.5624669537153122,True,0.6
sim_005775,False,,0.5525207739780887,False,-0.4
sim_005776,False,,0.6679024853391515,False,-0.4
sim_005777,False,,0.6282433631026144,True,0.6
sim_005778,False,,0.5886722024649979,True,0.6
sim_005779,False,,0.5215243083328451,True,0.6
sim_005780,False,,0.5723997708419184,False,-0.4
sim_005781,False,,0.577960735648093,False,-0.4
sim_005782,False,,0.6114349208050127,False,-0.4
sim_005783,False,,0.5948328189021709,False,-0.4
sim_005784,False,,0.6280789031715284,False,-0.4
sim_005785,False,,0.5948734476416583,False,-0.4
sim_005786,False,,0.6407991274507577,True,0.6
sim_005787,False,,0.7092521812781876,True,0.6
sim_005788,False,,0.5443239221941668,True,0.6
sim_005789,False,,0.5907871341206973,True,0.6
sim_005790,False,,0.5539536717431129,False,-0.4
sim_005791,False,,0.6095036449960985,False,-0.4
sim_005792,False,,0.5054608381637362,False,-0.4
sim_005793,False,,0.49163540080752044,False,-0.4
sim_005794,False,,0.6322876904777468,False,-0.4
sim_005795,False,,0.5543529062180438,True,0.6
sim_005796,False,,0.5605380655747816,False,-0.4
sim_005797,False,,0.5327317313362205,False,-0.4
sim_005798,False,,0.6141808613833738,False,-0.4
sim_005799,False,,0.631225743422806,False,-0.4
sim_005800,False,,0.49135742391480053,False,-0.4
sim_005801,False,,0.5871505790641475,True,0.6
sim_005802,False,,0.5663914285495614,False,-0.4
sim_005803,False,,0.5985198762530809,True,0.6
sim_005804,False,,0.6974265862619595,True,0.6
sim_005805,False,,0.6126690134160179,False,-0.4
sim_005806,False,,0.5884949617813824,False,-0.4
sim_005807,False,,0.5305096585876184,True,0.6
sim_005808,False,,0.6935893964619075,False,-0.4
sim_005809,False,,0.654102616084193,True,0.6
sim_005810,False,,0.4679233564939653,True,0.6
sim_005811,False,,0.6137017046462386,False,-0.4
sim_005812,False,,0.5723435989652321,True,0.6
sim_005813,False,,0.563965687054663,True,0.6
sim_005814,False,,0.7029874538772227,False,-0.4
sim_005815,False,,0.6441888310042341,True,0.6
sim_005816,False,,0.7196057115642245,False,-0.4
sim_005817,False,,0.5229573286039844,False,-0.4
sim_005818,False,,0.580313147631491,True,0.6
sim_005819,False,,0.48578185946965574,False,-0.4
sim_005820,False,,0.5943768140185025,True,0.6
sim_005821,False,,0.4676619284740169,True,0.6
sim_005822,False,,0.5966671168286106,False,-0.4
sim_005823,False,,0.6461334178731002,False,-0.4
sim_005824,False,,0.6132681562778802,True,0.6
sim_005825,False,,0.6120312386407859,False,-0.4
sim_005826,False,,0.6074339330338384,True,0.6
sim_005827,False,,0.6628961116999659,False,-0.4
sim_005828,False,,0.5725535334018665,True,0.6
sim_005829,False,,0.49865661907042264,True,0.6
sim_005830,False,,0.6170386648226567,True,0.6
sim_005831,False,,0.6063369052526372,False,-0.4
sim_005832,False,,0.5862015790599027,False,-0.4
sim_005833,False,,0.53530759350696,True,0.6
sim_005834,False,,0.5985202846526124,False,-0.4
sim_005835,False,,0.5075858637627164,True,0.6
sim_005836,False,,0.5895679182051319,False,-0.4
sim_005837,False,,0.5937298636104457,True,0.6
sim_005838,False,,0.4746728738010521,True,0.6
sim_005839,False,,0.6261415638469916,True,0.6
sim_005840,False,,0.459576110621595,True,0.6
sim_005841,False,,0.724917221325318,False,-0.4
sim_005842,False,,0.6156944184515025,True,0.6
sim_005843,False,,0.5064286737277425,True,0.6
sim_005844,False,,0.6365145631364165,False,-0.4
sim_005845,False,,0.543459949857801,True,0.6
sim_005846,False,,0.4164286788587084,False,-0.4
sim_005847,False,,0.4426773985152487,False,-0.4
sim_005848,False,,0.6018063774164806,True,0.6
sim_005849,False,,0.5354020741410608,True,0.6
sim_005850,False,,0.6250303070584574,False,-0.4
sim_005851,False,,0.6051294586077847,True,0.6
sim_005852,False,,0.5324758624490284,False,-0.4
sim_005853,False,,0.6042366446092104,True,0.6
sim_005854,False,,0.6179951734645027,False,-0.4
sim_005855,False,,0.5883835745012733,False,-0.4
sim_005856,False,,0.6407513126019473,False,-0.4
sim_005857,False,,0.584812714818669,True,0.6
sim_005858,False,,0.5602028669737172,True,0.6
sim_005859,False,,0.5966052866738468,False,-0.4
sim_005860,False,,0.580852029549647,True,0.6
sim_005861,False,,0.48714748995717416,True,0.6
sim_005862,False,,0.6690803195486241,False,-0.4
sim_005863,False,,0.5861334268158257,False,-0.4
sim_005864,False,,0.5979826946469121,False,-0.4
sim_005865,False,,0.5749847862549277,True,0.6
sim_005866,False,,0.594071802184024,False,-0.4
sim_005867,False,,0.73299633727056,False,-0.4
sim_005868,False,,0.6927426535485918,False,-0.4
sim_005869,False,,0.74428456971018,False,-0.4
sim_005870,False,,0.5714721407759576,False,-0.4
sim_005871,False,,0.6859294764634778,False,-0.4
sim_005872,False,,0.6072353721677286,False,-0.4
sim_005873,False,,0.5460256995885663,False,-0.4
sim_005874,False,,0.6504743211377686,False,-0.4
sim_005875,False,,0.5153537923801018,True,0.6
sim_005876,False,,0.6129343228590861,False,-0.4
sim_005877,False,,0.6099968552032524,False,-0.4
sim_005878,False,,0.6838542583540945,False,-0.4
sim_005879,False,,0.4501837869368035,False,-0.4
sim_005880,False,,0.5140545007795688,True,0.6
sim_005881,False,,0.48570129079504853,True,0.6
sim_005882,False,,0.6104786186531753,True,0.6
sim_005883,False,,0.571775755601871,True,0.6
sim_005884,False,,0.554949654158947,False,-0.4
sim_005885,False,,0.6459791574185325,False,-0.4
sim_005886,False,,0.604075168195448,False,-0.4
sim_005887,False,,0.5284207414407524,True,0.6
sim_005888,False,,0.6000538019326004,False,-0.4
sim_005889,False,,0.6640352593651683,False,-0.4
sim_005890,False,,0.6527512387322884,False,-0.4
sim_005891,False,,0.5238727828002826,False,-0.4
sim_005892,False,,0.5511722518389963,True,0.6
sim_005893,False,,0.6646246940096588,False,-0.4
sim_005894,False,,0.7083604283245587,False,-0.4
sim_005895,False,,0.5920680092420043,True,0.6
sim_005896,False,,0.5740705258449165,False,-0.4
sim_005897,False,,0.748066842754951,True,0.6
sim_005898,False,,0.712773090949405,False,-0.4
sim_005899,False,,0.5340952556160442,False,-0.4
sim_005900,False,,0.6421416234432519,False,-0.4
sim_005901,False,,0.6079698107288252,True,0.6
sim_005902,False,,0.5205658360912819,True,0.6
sim_005903,False,,0.5611716095772364,True,0.6
sim_005904,False,,0.5749730216828859,False,-0.4
sim_005905,False,,0.5310665811507145,True,0.6
sim_005906,False,,0.6724226634632618,True,0.6
sim_005907,False,,0.5453298913973678,True,0.6
sim_005908,False,,0.5671134037966086,False,-0.4
sim_005909,False,,0.5388142288213809,False,-0.4
sim_005910,True,28.5,0.31582397391881256,True,0.19499999999999995
sim_005911,False,,0.6427188839306092,True,0.6
sim_005912,False,,0.5786253328282382,False,-0.4
sim_005913,False,,0.6790495224832394,False,-0.4
sim_005914,False,,0.5712218631666961,True,0.6
sim_005915,False,,0.6082513425914128,False,-0.4
sim_005916,False,,0.5565785000505128,False,-0.4
sim_005917,False,,0.7031161347633585,False,-0.4
sim_005918,False,,0.6154432110015526,False,-0.4
sim_005919,False,,0.6710696392125649,False,-0.4
sim_005920,False,,0.5855369882227692,False,-0.4
sim_005921,False,,0.5665650491768912,False,-0.4
sim_005922,False,,0.6111975148819648,True,0.6
sim_005923,False,,0.5784199346175881,False,-0.4
sim_005924,False,,0.575363021175711,False,-0.4
sim_005925,False,,0.5542267450799198,True,0.6
sim_005926,False,,0.6451284315112538,True,0.6
sim_005927,False,,0.5801364645896467,True,0.6
sim_005928,False,,0.6745738599834756,False,-0.4
sim_005929,False,,0.6009143235768255,True,0.6
sim_005930,False,,0.6242307451165992,False,-0.4
sim_005931,False,,0.5372621255694228,False,-0.4
sim_005932,False,,0.6404485094181662,True,0.6
sim_005933,False,,0.5186818195554808,True,0.6
sim_005934,False,,0.5833897055737098,False,-0.4
sim_005935,False,,0.5795040962443275,False,-0.4
sim_005936,False,,0.6268585535625374,False,-0.4
sim_005937,False,,0.5601612776096228,False,-0.4
sim_005938,False,,0.5903705018328611,False,-0.4
sim_005939,False,,0.5602119097520194,False,-0.4
sim_005940,False,,0.6896672683866376,False,-0.4
sim_005941,False,,0.5913708497922064,True,0.6
sim_005942,False,,0.48962588410836466,False,-0.4
sim_005943,False,,0.6845105943393941,False,-0.4
sim_005944,False,,0.6126430909128466,True,0.6
sim_005945,False,,0.5331895572178349,False,-0.4
sim_005946,False,,0.7079095259045547,False,-0.4
sim_005947,False,,0.668319105918915,False,-0.4
sim_005948,False,,0.554171735345908,True,0.6
sim_005949,False,,0.5248346264974024,False,-0.4
sim_005950,False,,0.6158983649736043,True,0.6
sim_005951,False,,0.5148048877478903,False,-0.4
sim_005952,False,,0.6642987511190125,False,-0.4
sim_005953,False,,0.694170361535544,True,0.6
sim_005954,False,,0.49869847651675187,True,0.6
sim_005955,False,,0.5834288496803547,True,0.6
sim_005956,False,,0.6150556325898519,False,-0.4
sim_005957,False,,0.5661287217204597,True,0.6
sim_005958,False,,0.6087937105127958,True,0.6
sim_005959,False,,0.6427885100101941,False,-0.4
sim_005960,False,,0.6487003370311575,False,-0.4
sim_005961,False,,0.6046327958365441,True,0.6
sim_005962,False,,0.6261477895397577,False,-0.4
sim_005963,False,,0.6252038616775181,False,-0.4
sim_005964,False,,0.5651663172656193,True,0.6
sim_005965,False,,0.6309864301592131,True,0.6
sim_005966,False,,0.5441448668835369,False,-0.4
sim_005967,False,,0.48152998891458004,True,0.6
sim_005968,False,,0.6702032688065944,False,-0.4
sim_005969,False,,0.598912503787725,False,-0.4
sim_005970,False,,0.6296799650744945,True,0.6
sim_005971,False,,0.5525468494794679,False,-0.4
sim_005972,False,,0.5274914675104164,False,-0.4
sim_005973,False,,0.60497199840107,True,0.6
sim_005974,False,,0.5795324775792746,True,0.6
sim_005975,False,,0.46978087141874636,True,0.6
sim_005976,False,,0.5069879936901245,False,-0.4
sim_005977,False,,0.6262257525487098,True,0.6
sim_005978,False,,0.6185277370362112,False,-0.4
sim_005979,False,,0.5599399319530362,True,0.6
sim_005980,False,,0.4736596668250768,True,0.6
sim_005981,False,,0.6217018928742182,False,-0.4
sim_005982,False,,0.6397862935136669,False,-0.4
sim_005983,False,,0.5994388486003857,False,-0.4
sim_005984,False,,0.6356936633926867,True,0.6
sim_005985,False,,0.5549872005743315,False,-0.4
sim_005986,False,,0.596920557048811,False,-0.4
sim_005987,False,,0.7247676147119346,False,-0.4
sim_005988,False,,0.5897692404640187,True,0.6
sim_005989,False,,0.5814013480700365,False,-0.4
sim_005990,False,,0.5578339747585969,True,0.6
sim_005991,False,,0.6612504903543508,True,0.6
sim_005992,False,,0.6415803493034136,False,-0.4
sim_005993,False,,0.6047008722941906,False,-0.4
sim_005994,False,,0.5956488241963169,True,0.6
sim_005995,False,,0.582026075151124,False,-0.4
sim_005996,False,,0.6633290820143782,False,-0.4
sim_005997,False,,0.6362581535398011,True,0.6
sim_005998,False,,0.6328489585199621,False,-0.4
sim_005999,True,34.5,0.4134718714570869,False,0.19499999999999995
sim_006000,False,,0.5825814595639031,True,0.6
sim_006001,False,,0.6410316403714605,False,-0.4
sim_006002,False,,0.6052892444626559,True,0.6
sim_006003,False,,0.5500779622585673,False,-0.4
sim_006004,False,,0.6145111893653129,True,0.6
sim_006005,False,,0.6906757507960013,True,0.6
sim_006006,False,,0.5322015032941293,False,-0.4
sim_006007,False,,0.6166625116886744,False,-0.4
sim_006008,False,,0.6533564747448475,True,0.6
sim_006009,False,,0.540861069354212,False,-0.4
sim_006010,True,12.25,0.49771599247883047,False,0.19499999999999995
sim_006011,False,,0.5184143078064662,False,-0.4
sim_006012,False,,0.6572309010256348,False,-0.4
sim_006013,False,,0.488956440240366,False,-0.4
sim_006014,False,,0.6857736252012193,False,-0.4
sim_006015,False,,0.43052672287478105,True,0.6
sim_006016,False,,0.6861736830357805,True,0.6
sim_006017,False,,0.5951951996605731,False,-0.4
sim_006018,False,,0.7569718010479302,False,-0.4
sim_006019,False,,0.6367942939864315,True,0.6
sim_006020,False,,0.6288224616412901,True,0.6
sim_006021,False,,0.624657342548956,False,-0.4
sim_006022,False,,0.49960460856875255,True,0.6
sim_006023,False,,0.652808730552822,True,0.6
sim_006024,False,,0.6744259786599812,False,-0.4
sim_006025,True,34.75,0.37563135664193115,True,0.19499999999999995
sim_006026,False,,0.635708676815825,True,0.6
sim_006027,False,,0.67854856896974,False,-0.4
sim_006028,False,,0.6746230908053339,True,0.6
sim_006029,False,,0.6916110215426473,False,-0.4
sim_006030,False,,0.5805996542714646,True,0.6
sim_006031,False,,0.5632161626579522,False,-0.4
sim_006032,False,,0.5919642997296268,False,-0.4
sim_006033,False,,0.6215155015322212,False,-0.4
sim_006034,False,,0.5533241454150504,False,-0.4
sim_006035,False,,0.42734813761883494,False,-0.4
sim_006036,False,,0.6632306270004195,False,-0.4
sim_006037,False,,0.5000501642614426,True,0.6
sim_006038,False,,0.6529095567602653,True,0.6
sim_006039,False,,0.48248908647824934,False,-0.4
sim_006040,False,,0.6780997587103194,False,-0.4
sim_006041,False,,0.5831796120265983,False,-0.4
sim_006042,False,,0.555859815313632,False,-0.4
sim_006043,False,,0.6252593130999001,True,0.6
sim_006044,False,,0.5831599087337941,False,-0.4
sim_006045,False,,0.5273701823358693,True,0.6
sim_006046,False,,0.6670288493384244,True,0.6
sim_006047,False,,0.6716938813817417,False,-0.4
sim_006048,False,,0.6211887607004258,False,-0.4
sim_006049,False,,0.5016644688857026,True,0.6
sim_006050,False,,0.5846729007351805,False,-0.4
sim_006051,False,,0.5962067372384948,False,-0.4
sim_006052,False,,0.6119399582662136,False,-0.4
sim_006053,False,,0.5770960145416452,True,0.6
sim_006054,True,26.0,0.39458055817892673,False,0.19499999999999995
sim_006055,False,,0.670832776014673,True,0.6
sim_006056,True,32.5,0.393960758527013,True,0.19499999999999995
sim_006057,False,,0.5883473415896763,False,-0.4
sim_006058,False,,0.5891951866758841,False,-0.4
sim_006059,False,,0.47153497846568504,False,-0.4
sim_006060,False,,0.5150344992310968,False,-0.4
sim_006061,False,,0.6283953197449677,True,0.6
sim_006062,False,,0.6371818443402586,True,0.6
sim_006063,False,,0.6836791850350432,True,0.6
sim_006064,False,,0.6456869873204594,False,-0.4
sim_006065,False,,0.5158333597504939,False,-0.4
sim_006066,False,,0.6237287260477631,True,0.6
sim_006067,False,,0.5790591460333289,False,-0.4
sim_006068,False,,0.5590469425662269,False,-0.4
sim_006069,False,,0.5420855665676624,False,-0.4
sim_006070,False,,0.670895784846566,False,-0.4
sim_006071,False,,0.5984789110299852,False,-0.4
sim_006072,False,,0.5951064125412644,False,-0.4
sim_006073,False,,0.532566173184271,False,-0.4
sim_006074,False,,0.5666324157936969,False,-0.4
sim_006075,False,,0.535639516423089,True,0.6
sim_006076,False,,0.6100233362645081,False,-0.4
sim_006077,False,,0.5171587901083162,True,0.6
sim_006078,False,,0.7066135194403455,False,-0.4
sim_006079,False,,0.592416393596847,False,-0.4
sim_006080,False,,0.6097449304742989,False,-0.4
sim_006081,False,,0.6563643604184896,False,-0.4
sim_006082,False,,0.7651003316671686,False,-0.4
sim_006083,False,,0.5577029890601216,True,0.6
sim_006084,False,,0.5798104875919242,True,0.6
sim_006085,False,,0.6682144840951071,True,0.6
sim_006086,False,,0.6203147293146858,True,0.6
sim_006087,False,,0.6186107031378364,False,-0.4
sim_006088,False,,0.6836965460235128,True,0.6
sim_006089,False,,0.5519936314356293,False,-0.4
sim_006090,False,,0.5859909809798264,False,-0.4
sim_006091,False,,0.49115411320336555,True,0.6
sim_006092,False,,0.6671175256032392,True,0.6
sim_006093,False,,0.5192238075787395,False,-0.4
